customer_id,month,transaction_count,total_amount,total_effective_amount,average_amount,injected_anomalies,transaction_count_change,effective_amount_change
C00038,2025-10-01,1,27.35,27.35,27.35,0,1.0,27.35
C00038,2025-11-01,1,25.18,25.18,25.18,0,0.0,-2.1700000000000017
C00039,2025-08-01,3,171.19,171.19,57.06333333333333,0,,
C00039,2025-09-01,0,0.0,0.0,,0,-3.0,-171.19
C00039,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00039,2025-11-01,0,0.0,0.0,,0,0.0,0.0
C00039,2025-12-01,1,54.81,54.81,54.81,0,1.0,54.81
C00040,2025-02-01,2,33.46,33.46,16.73,0,,
C00040,2025-03-01,1,30.85,30.85,30.85,0,-1.0,-2.6099999999999994
C00040,2025-04-01,0,0.0,0.0,,0,-1.0,-30.85
C00040,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00040,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00040,2025-07-01,1,104.69,104.69,104.69,0,1.0,104.69
C00040,2025-08-01,0,0.0,0.0,,0,-1.0,-104.69
C00040,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00040,2025-10-01,1,70.36,70.36,70.36,0,1.0,70.36
C00040,2025-11-01,0,0.0,0.0,,0,-1.0,-70.36
C00040,2025-12-01,4,207.36,207.36,51.84,0,4.0,207.36
C00041,2025-01-01,2,87.96,87.96,43.98,0,,
C00041,2025-02-01,0,0.0,0.0,,0,-2.0,-87.96
C00041,2025-03-01,0,0.0,0.0,,0,0.0,0.0
C00041,2025-04-01,0,0.0,0.0,,0,0.0,0.0
C00041,2025-05-01,2,60.06,60.06,30.03,0,2.0,60.06
C00041,2025-06-01,0,0.0,0.0,,0,-2.0,-60.06
C00041,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00041,2025-08-01,1,39.52,39.52,39.52,0,1.0,39.52
C00041,2025-09-01,1,41.46,41.46,41.46,0,0.0,1.9399999999999977
C00041,2025-10-01,0,0.0,0.0,,0,-1.0,-41.46
C00041,2025-11-01,1,42.74,42.74,42.74,0,1.0,42.74
C00041,2025-12-01,1,17.88,17.88,17.88,0,0.0,-24.860000000000003
C00042,2025-01-01,3,747.75,747.75,249.25,1,,
C00042,2025-02-01,0,0.0,0.0,,0,-3.0,-747.75
C00042,2025-03-01,0,0.0,0.0,,0,0.0,0.0
C00042,2025-04-01,0,0.0,0.0,,0,0.0,0.0
C00042,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00042,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00042,2025-07-01,1,68.31,68.31,68.31,0,1.0,68.31
C00042,2025-08-01,1,84.48,84.48,84.48,0,0.0,16.17
C00042,2025-09-01,0,0.0,0.0,,0,-1.0,-84.48
C00042,2025-10-01,1,58.77,58.77,58.77,0,1.0,58.77
C00042,2025-11-01,2,235.84,78.70000000000002,117.92,0,1.0,19.930000000000014
C00042,2025-12-01,3,320.02,277.93,106.67333333333333,0,1.0,199.23
C00043,2025-02-01,4,428.79999999999995,428.79999999999995,107.19999999999999,0,,
C00043,2025-03-01,1,57.44,57.44,57.44,0,-3.0,-371.35999999999996
C00043,2025-04-01,0,0.0,0.0,,0,-1.0,-57.44
C00043,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00043,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00043,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00043,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00043,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00043,2025-10-01,1,57.88,57.88,57.88,0,1.0,57.88
C00043,2025-11-01,0,0.0,0.0,,0,-1.0,-57.88
C00043,2025-12-01,1,119.88,119.88,119.88,0,1.0,119.88
C00044,2025-01-01,1,19.83,19.83,19.83,0,,
C00044,2025-02-01,0,0.0,0.0,,0,-1.0,-19.83
C00044,2025-03-01,2,155.06,155.06,77.53,0,2.0,155.06
C00044,2025-04-01,3,313.06,313.06,104.35333333333334,0,1.0,158.0
C00044,2025-05-01,0,0.0,0.0,,0,-3.0,-313.06
C00044,2025-06-01,2,106.95,106.95,53.475,0,2.0,106.95
C00044,2025-07-01,2,90.33,90.33,45.165,0,0.0,-16.620000000000005
C00044,2025-08-01,1,118.48,118.48,118.48,0,-1.0,28.150000000000006
C00044,2025-09-01,1,118.0,118.0,118.0,0,0.0,-0.480000000000004
C00044,2025-10-01,1,254.93,254.93,254.93,0,0.0,136.93
C00044,2025-11-01,3,519.67,519.67,173.22333333333333,0,2.0,264.73999999999995
C00044,2025-12-01,1,140.65,140.65,140.65,0,-2.0,-379.02
C00045,2025-01-01,1,246.42,246.42,246.42,0,,
C00045,2025-02-01,1,88.15,88.15,88.15,0,0.0,-158.26999999999998
C00045,2025-03-01,0,0.0,0.0,,0,-1.0,-88.15
C00045,2025-04-01,1,85.87,85.87,85.87,0,1.0,85.87
C00045,2025-05-01,2,67.11,67.11,33.555,0,1.0,-18.760000000000005
C00045,2025-06-01,0,0.0,0.0,,0,-2.0,-67.11
C00045,2025-07-01,1,70.18,70.18,70.18,0,1.0,70.18
C00045,2025-08-01,1,52.16,52.16,52.16,0,0.0,-18.02000000000001
C00045,2025-09-01,0,0.0,0.0,,0,-1.0,-52.16
C00045,2025-10-01,2,170.55,170.55,85.275,0,2.0,170.55
C00046,2025-04-01,1,24.27,24.27,24.27,0,,
C00046,2025-05-01,0,0.0,0.0,,0,-1.0,-24.27
C00046,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00046,2025-07-01,1,23.3,23.3,23.3,0,1.0,23.3
C00047,2025-01-01,2,86.17,86.17,43.085,0,,
C00047,2025-02-01,1,169.26,169.26,169.26,0,-1.0,83.08999999999999
C00047,2025-03-01,1,120.11,120.11,120.11,0,0.0,-49.14999999999999
C00047,2025-04-01,3,216.94,216.94,72.31333333333333,0,2.0,96.83
C00047,2025-05-01,2,260.68,260.68,130.34,0,-1.0,43.74000000000001
C00047,2025-06-01,0,0.0,0.0,,0,-2.0,-260.68
C00047,2025-07-01,4,1005.4000000000001,778.54,251.35000000000002,0,4.0,778.54
C00047,2025-08-01,1,125.57,-125.57,125.57,0,-3.0,-904.1099999999999
C00047,2025-09-01,1,53.83,53.83,53.83,0,0.0,179.39999999999998
C00047,2025-10-01,2,232.98,232.98,116.49,0,1.0,179.14999999999998
C00047,2025-11-01,2,118.79,118.79,59.395,0,0.0,-114.18999999999998
C00047,2025-12-01,1,68.93,68.93,68.93,0,-1.0,-49.86
C00048,2025-01-01,1,18.12,18.12,18.12,0,,
C00048,2025-02-01,1,22.95,22.95,22.95,0,0.0,4.829999999999998
C00048,2025-03-01,0,0.0,0.0,,0,-1.0,-22.95
C00048,2025-04-01,1,37.27,37.27,37.27,0,1.0,37.27
C00048,2025-05-01,1,28.1,28.1,28.1,0,0.0,-9.170000000000002
C00048,2025-06-01,2,18.66,18.66,9.33,0,1.0,-9.440000000000001
C00048,2025-07-01,0,0.0,0.0,,0,-2.0,-18.66
C00048,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00048,2025-09-01,3,70.35,70.35,23.45,0,3.0,70.35
C00048,2025-10-01,2,80.25,80.25,40.125,0,-1.0,9.900000000000006
C00048,2025-11-01,0,0.0,0.0,,0,-2.0,-80.25
C00048,2025-12-01,1,39.77,39.77,39.77,0,1.0,39.77
C00049,2025-01-01,2,24.58,24.58,12.29,0,,
C00049,2025-02-01,1,16.69,16.69,16.69,0,-1.0,-7.889999999999997
C00049,2025-03-01,0,0.0,0.0,,0,-1.0,-16.69
C00049,2025-04-01,2,28.659999999999997,28.659999999999997,14.329999999999998,0,2.0,28.659999999999997
C00049,2025-05-01,0,0.0,0.0,,0,-2.0,-28.659999999999997
C00049,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00049,2025-07-01,1,25.58,25.58,25.58,0,1.0,25.58
C00049,2025-08-01,4,41.58,31.39,10.395,0,3.0,5.810000000000002
C00049,2025-09-01,1,16.36,16.36,16.36,0,-3.0,-15.030000000000001
C00049,2025-10-01,2,33.61,33.61,16.805,0,1.0,17.25
C00049,2025-11-01,1,9.84,9.84,9.84,0,-1.0,-23.77
C00049,2025-12-01,4,88.09,88.09,22.0225,0,3.0,78.25
C00050,2025-01-01,1,65.3,65.3,65.3,0,,
C00050,2025-02-01,1,264.26,264.26,264.26,0,0.0,198.95999999999998
C00050,2025-03-01,1,30.55,30.55,30.55,0,0.0,-233.70999999999998
C00050,2025-04-01,2,1007.3599999999999,1007.3599999999999,503.67999999999995,0,1.0,976.81
C00050,2025-05-01,1,180.46,180.46,180.46,0,-1.0,-826.8999999999999
C00050,2025-06-01,2,222.76000000000002,222.76000000000002,111.38000000000001,0,1.0,42.30000000000001
C00050,2025-07-01,0,0.0,0.0,,0,-2.0,-222.76000000000002
C00050,2025-08-01,2,153.57,153.57,76.785,0,2.0,153.57
C00050,2025-09-01,0,0.0,0.0,,0,-2.0,-153.57
C00050,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00050,2025-11-01,2,994.6999999999999,994.6999999999999,497.34999999999997,0,2.0,994.6999999999999
C00050,2025-12-01,1,34.83,34.83,34.83,0,-1.0,-959.8699999999999
C00051,2025-02-01,2,431.8,431.8,215.9,1,,
C00051,2025-03-01,1,324.38,324.38,324.38,0,-1.0,-107.42000000000002
C00051,2025-04-01,1,209.35,209.35,209.35,0,0.0,-115.03
C00051,2025-05-01,3,372.76,372.76,124.25333333333333,0,2.0,163.41
C00051,2025-06-01,1,60.57,60.57,60.57,0,-2.0,-312.19
C00051,2025-07-01,2,218.74,218.74,109.37,1,1.0,158.17000000000002
C00051,2025-08-01,1,34.69,34.69,34.69,0,-1.0,-184.05
C00052,2025-02-01,1,88.01,88.01,88.01,0,,
C00052,2025-03-01,2,155.53,155.53,77.765,0,1.0,67.52
C00052,2025-04-01,0,0.0,0.0,,0,-2.0,-155.53
C00052,2025-05-01,2,220.06,220.06,110.03,0,2.0,220.06
C00052,2025-06-01,0,0.0,0.0,,0,-2.0,-220.06
C00052,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00052,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00052,2025-09-01,1,44.7,44.7,44.7,0,1.0,44.7
C00052,2025-10-01,2,366.5,366.5,183.25,0,1.0,321.8
C00052,2025-11-01,3,224.87,224.87,74.95666666666666,0,1.0,-141.63
C00052,2025-12-01,3,369.01,369.01,123.00333333333333,0,0.0,144.14
C00053,2025-06-01,1,106.26,106.26,106.26,0,,
C00053,2025-07-01,0,0.0,0.0,,0,-1.0,-106.26
C00053,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00053,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00053,2025-10-01,1,343.04,343.04,343.04,0,1.0,343.04
C00053,2025-11-01,0,0.0,0.0,,0,-1.0,-343.04
C00053,2025-12-01,1,43.7,43.7,43.7,0,1.0,43.7
C00054,2025-01-01,2,108.88,108.88,54.44,0,,
C00054,2025-02-01,2,175.95,94.25,87.975,0,0.0,-14.629999999999995
C00054,2025-03-01,0,0.0,0.0,,0,-2.0,-94.25
C00054,2025-04-01,2,1427.8799999999999,1427.8799999999999,713.9399999999999,1,2.0,1427.8799999999999
C00054,2025-05-01,0,0.0,0.0,,0,-2.0,-1427.8799999999999
C00054,2025-06-01,1,26.49,26.49,26.49,0,1.0,26.49
C00054,2025-07-01,0,0.0,0.0,,0,-1.0,-26.49
C00054,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00054,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00054,2025-10-01,4,168.58,168.58,42.145,0,4.0,168.58
C00054,2025-11-01,0,0.0,0.0,,0,-4.0,-168.58
C00054,2025-12-01,1,150.75,150.75,150.75,0,1.0,150.75
C00055,2025-01-01,2,528.9100000000001,528.9100000000001,264.45500000000004,0,,
C00055,2025-02-01,0,0.0,0.0,,0,-2.0,-528.9100000000001
C00055,2025-03-01,0,0.0,0.0,,0,0.0,0.0
C00055,2025-04-01,2,246.88,246.88,123.44,0,2.0,246.88
C00055,2025-05-01,0,0.0,0.0,,0,-2.0,-246.88
C00055,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00055,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00055,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00055,2025-09-01,1,828.91,828.91,828.91,0,1.0,828.91
C00056,2025-01-01,1,31.13,31.13,31.13,0,,
C00056,2025-02-01,1,34.28,34.28,34.28,0,0.0,3.150000000000002
C00056,2025-03-01,0,0.0,0.0,,0,-1.0,-34.28
C00056,2025-04-01,1,16.11,16.11,16.11,0,1.0,16.11
C00056,2025-05-01,0,0.0,0.0,,0,-1.0,-16.11
C00056,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00056,2025-07-01,1,29.41,29.41,29.41,0,1.0,29.41
C00056,2025-08-01,0,0.0,0.0,,0,-1.0,-29.41
C00056,2025-09-01,1,112.96,112.96,112.96,0,1.0,112.96
C00057,2025-04-01,2,553.65,407.97,276.825,0,,
C00057,2025-05-01,0,0.0,0.0,,0,-2.0,-407.97
C00057,2025-06-01,2,74.87,74.87,37.435,0,2.0,74.87
C00057,2025-07-01,0,0.0,0.0,,0,-2.0,-74.87
C00057,2025-08-01,1,54.81,54.81,54.81,0,1.0,54.81
C00057,2025-09-01,0,0.0,0.0,,0,-1.0,-54.81
C00057,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00057,2025-11-01,1,26.45,0.0,26.45,0,1.0,0.0
C00057,2025-12-01,1,233.73,233.73,233.73,0,0.0,233.73
C00058,2025-01-01,4,132.9,20.560000000000002,33.225,0,,
C00058,2025-02-01,2,123.37,123.37,61.685,0,-2.0,102.81
C00058,2025-03-01,1,7.64,7.64,7.64,0,-1.0,-115.73
C00058,2025-04-01,4,168.28,168.28,42.07,0,3.0,160.64000000000001
C00058,2025-05-01,2,49.58,49.58,24.79,0,-2.0,-118.7
C00058,2025-06-01,2,117.2,117.2,58.6,0,0.0,67.62
C00058,2025-07-01,0,0.0,0.0,,0,-2.0,-117.2
C00058,2025-08-01,2,65.65,65.65,32.825,1,2.0,65.65
C00058,2025-09-01,0,0.0,0.0,,0,-2.0,-65.65
C00058,2025-10-01,3,260.99,79.29,86.99666666666667,0,3.0,79.29
C00058,2025-11-01,0,0.0,0.0,,0,-3.0,-79.29
C00058,2025-12-01,2,74.35,74.35,37.175,0,2.0,74.35
C00059,2025-03-01,1,9.21,9.21,9.21,0,,
C00059,2025-04-01,0,0.0,0.0,,0,-1.0,-9.21
C00059,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00059,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00059,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00059,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00059,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00059,2025-10-01,1,35.15,35.15,35.15,0,1.0,35.15
C00060,2025-03-01,4,1064.6999999999998,1064.6999999999998,266.17499999999995,0,,
C00060,2025-04-01,0,0.0,0.0,,0,-4.0,-1064.6999999999998
C00060,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00060,2025-06-01,1,571.0,571.0,571.0,0,1.0,571.0
C00060,2025-07-01,0,0.0,0.0,,0,-1.0,-571.0
C00060,2025-08-01,1,248.72,248.72,248.72,0,1.0,248.72
C00060,2025-09-01,0,0.0,0.0,,0,-1.0,-248.72
C00060,2025-10-01,1,1573.3,1573.3,1573.3,0,1.0,1573.3
C00060,2025-11-01,2,269.25,269.25,134.625,0,1.0,-1304.05
C00061,2025-01-01,2,185.06,185.06,92.53,0,,
C00061,2025-02-01,2,223.56,223.56,111.78,0,0.0,38.5
C00061,2025-03-01,1,26.23,-26.23,26.23,0,-1.0,-249.79
C00061,2025-04-01,0,0.0,0.0,,0,-1.0,26.23
C00061,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00061,2025-06-01,3,371.28,371.28,123.75999999999999,0,3.0,371.28
C00061,2025-07-01,0,0.0,0.0,,0,-3.0,-371.28
C00061,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00061,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00061,2025-10-01,1,70.55,70.55,70.55,0,1.0,70.55
C00061,2025-11-01,0,0.0,0.0,,0,-1.0,-70.55
C00061,2025-12-01,1,248.64,248.64,248.64,0,1.0,248.64
C00062,2025-03-01,1,100.67,100.67,100.67,0,,
C00062,2025-04-01,1,296.71,296.71,296.71,0,0.0,196.03999999999996
C00062,2025-05-01,1,159.06,159.06,159.06,0,0.0,-137.64999999999998
C00062,2025-06-01,0,0.0,0.0,,0,-1.0,-159.06
C00062,2025-07-01,2,215.64,215.64,107.82,0,2.0,215.64
C00062,2025-08-01,0,0.0,0.0,,0,-2.0,-215.64
C00062,2025-09-01,2,191.03,191.03,95.515,0,2.0,191.03
C00062,2025-10-01,2,207.4,207.4,103.7,0,0.0,16.370000000000005
C00063,2025-04-01,1,180.02,180.02,180.02,0,,
C00063,2025-05-01,1,45.0,45.0,45.0,0,0.0,-135.02
C00063,2025-06-01,1,28.76,28.76,28.76,0,0.0,-16.24
C00063,2025-07-01,0,0.0,0.0,,0,-1.0,-28.76
C00063,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00063,2025-09-01,1,136.95,136.95,136.95,0,1.0,136.95
C00064,2025-02-01,2,199.75,-24.289999999999992,99.875,0,,
C00064,2025-03-01,4,438.68,438.68,109.67,0,2.0,462.97
C00064,2025-04-01,5,565.33,565.33,113.066,0,1.0,126.65000000000003
C00064,2025-05-01,0,0.0,0.0,,0,-5.0,-565.33
C00064,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00064,2025-07-01,2,108.47999999999999,108.47999999999999,54.239999999999995,0,2.0,108.47999999999999
C00064,2025-08-01,3,181.73,11.569999999999993,60.57666666666666,0,1.0,-96.91
C00065,2025-02-01,1,166.13,166.13,166.13,0,,
C00065,2025-03-01,0,0.0,0.0,,0,-1.0,-166.13
C00065,2025-04-01,0,0.0,0.0,,0,0.0,0.0
C00065,2025-05-01,2,123.19,123.19,61.595,0,2.0,123.19
C00065,2025-06-01,1,31.74,31.74,31.74,0,-1.0,-91.45
C00066,2025-01-01,4,538.4,538.4,134.6,0,,
C00066,2025-02-01,0,0.0,0.0,,0,-4.0,-538.4
C00066,2025-03-01,2,103.53999999999999,103.53999999999999,51.769999999999996,0,2.0,103.53999999999999
C00066,2025-04-01,1,139.31,139.31,139.31,0,-1.0,35.77000000000001
C00066,2025-05-01,0,0.0,0.0,,0,-1.0,-139.31
C00066,2025-06-01,1,121.66,121.66,121.66,0,1.0,121.66
C00066,2025-07-01,1,404.68,404.68,404.68,0,0.0,283.02
C00066,2025-08-01,2,375.75,375.75,187.875,0,1.0,-28.930000000000007
C00066,2025-09-01,3,640.76,348.15,213.58666666666667,0,1.0,-27.600000000000023
C00066,2025-10-01,1,230.44,230.44,230.44,0,-2.0,-117.70999999999998
C00066,2025-11-01,0,0.0,0.0,,0,-1.0,-230.44
C00066,2025-12-01,1,105.47,105.47,105.47,0,1.0,105.47
C00067,2025-03-01,2,204.09,204.09,102.045,0,,
C00067,2025-04-01,0,0.0,0.0,,0,-2.0,-204.09
C00067,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00067,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00067,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00067,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00067,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00067,2025-10-01,1,209.46,209.46,209.46,0,1.0,209.46
C00068,2025-01-01,2,146.64,146.64,73.32,0,,
C00068,2025-02-01,2,165.65,165.65,82.825,0,0.0,19.01000000000002
C00068,2025-03-01,1,101.79,101.79,101.79,0,-1.0,-63.86
C00068,2025-04-01,2,107.53999999999999,65.89,53.769999999999996,0,1.0,-35.900000000000006
C00068,2025-05-01,2,356.1,356.1,178.05,0,0.0,290.21000000000004
C00068,2025-06-01,1,17.0,17.0,17.0,0,-1.0,-339.1
C00068,2025-07-01,0,0.0,0.0,,0,-1.0,-17.0
C00068,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00068,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00068,2025-10-01,2,139.4,139.4,69.7,0,2.0,139.4
C00068,2025-11-01,0,0.0,0.0,,0,-2.0,-139.4
C00068,2025-12-01,1,35.1,35.1,35.1,0,1.0,35.1
C00069,2025-02-01,1,51.89,51.89,51.89,0,,
C00069,2025-03-01,0,0.0,0.0,,0,-1.0,-51.89
C00069,2025-04-01,3,220.26,220.26,73.42,0,3.0,220.26
C00069,2025-05-01,1,161.26,161.26,161.26,0,-2.0,-59.0
C00069,2025-06-01,0,0.0,0.0,,0,-1.0,-161.26
C00069,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00069,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00069,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00069,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00069,2025-11-01,1,94.02,94.02,94.02,0,1.0,94.02
C00069,2025-12-01,1,98.07,98.07,98.07,0,0.0,4.049999999999997
C00070,2025-01-01,1,18.25,18.25,18.25,0,,
C00070,2025-02-01,1,62.05,62.05,62.05,0,0.0,43.8
C00070,2025-03-01,0,0.0,0.0,,0,-1.0,-62.05
C00070,2025-04-01,1,38.15,38.15,38.15,0,1.0,38.15
C00070,2025-05-01,1,44.78,44.78,44.78,0,0.0,6.630000000000003
C00070,2025-06-01,0,0.0,0.0,,0,-1.0,-44.78
C00070,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00070,2025-08-01,1,138.22,138.22,138.22,0,1.0,138.22
C00070,2025-09-01,2,147.88,147.88,73.94,0,1.0,9.659999999999997
C00070,2025-10-01,2,97.1,97.1,48.55,0,0.0,-50.78
C00070,2025-11-01,1,129.4,129.4,129.4,0,-1.0,32.30000000000001
C00070,2025-12-01,1,69.57,69.57,69.57,0,0.0,-59.83000000000001
C00071,2025-06-01,1,211.26,211.26,211.26,0,,
C00071,2025-07-01,0,0.0,0.0,,0,-1.0,-211.26
C00071,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00071,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00071,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00071,2025-11-01,0,0.0,0.0,,0,0.0,0.0
C00071,2025-12-01,1,36.18,36.18,36.18,0,1.0,36.18
C00072,2025-03-01,2,123.39,123.39,61.695,0,,
C00072,2025-04-01,1,45.78,45.78,45.78,0,-1.0,-77.61
C00072,2025-05-01,0,0.0,0.0,,0,-1.0,-45.78
C00072,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00072,2025-07-01,2,61.08,61.08,30.54,0,2.0,61.08
C00072,2025-08-01,0,0.0,0.0,,0,-2.0,-61.08
C00072,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00072,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00072,2025-11-01,2,171.5,171.5,85.75,0,2.0,171.5
C00073,2025-01-01,2,45.01,45.01,22.505,0,,
C00073,2025-02-01,1,7.44,7.44,7.44,0,-1.0,-37.57
C00073,2025-03-01,2,36.75,36.75,18.375,0,1.0,29.31
C00073,2025-04-01,0,0.0,0.0,,0,-2.0,-36.75
C00073,2025-05-01,2,176.72,176.72,88.36,0,2.0,176.72
C00073,2025-06-01,1,211.28,211.28,211.28,0,-1.0,34.56
C00073,2025-07-01,0,0.0,0.0,,0,-1.0,-211.28
C00073,2025-08-01,3,86.25,86.25,28.75,0,3.0,86.25
C00073,2025-09-01,3,154.2,154.2,51.4,0,0.0,67.94999999999999
C00073,2025-10-01,1,10.6,10.6,10.6,0,-2.0,-143.6
C00073,2025-11-01,2,22.1,22.1,11.05,0,1.0,11.500000000000002
C00073,2025-12-01,2,74.69,74.69,37.345,0,0.0,52.589999999999996
C00074,2025-01-01,2,99.11,99.11,49.555,0,,
C00074,2025-02-01,0,0.0,0.0,,0,-2.0,-99.11
C00074,2025-03-01,5,575.74,575.74,115.148,0,5.0,575.74
C00074,2025-04-01,4,438.90999999999997,438.90999999999997,109.72749999999999,0,-1.0,-136.83000000000004
C00074,2025-05-01,2,498.5,498.5,249.25,0,-2.0,59.59000000000003
C00074,2025-06-01,1,47.53,47.53,47.53,0,-1.0,-450.97
C00074,2025-07-01,1,47.6,47.6,47.6,0,0.0,0.07000000000000028
C00074,2025-08-01,2,206.71,206.71,103.355,0,1.0,159.11
C00074,2025-09-01,2,161.52,161.52,80.76,0,0.0,-45.19
C00074,2025-10-01,2,57.31,57.31,28.655,0,0.0,-104.21000000000001
C00074,2025-11-01,1,36.9,36.9,36.9,0,-1.0,-20.410000000000004
C00074,2025-12-01,1,66.51,66.51,66.51,0,0.0,29.610000000000007
C00075,2025-02-01,2,62.06999999999999,62.06999999999999,31.034999999999997,0,,
C00075,2025-03-01,1,16.38,16.38,16.38,0,-1.0,-45.69
C00075,2025-04-01,3,80.28999999999999,80.28999999999999,26.763333333333332,0,2.0,63.91
C00075,2025-05-01,0,0.0,0.0,,0,-3.0,-80.28999999999999
C00075,2025-06-01,2,24.75,24.75,12.375,0,2.0,24.75
C00075,2025-07-01,1,25.14,25.14,25.14,0,-1.0,0.39000000000000057
C00075,2025-08-01,0,0.0,0.0,,0,-1.0,-25.14
C00075,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00075,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00075,2025-11-01,0,0.0,0.0,,0,0.0,0.0
C00075,2025-12-01,1,10.72,10.72,10.72,0,1.0,10.72
C00076,2025-02-01,1,152.74,152.74,152.74,0,,
C00076,2025-03-01,0,0.0,0.0,,0,-1.0,-152.74
C00076,2025-04-01,0,0.0,0.0,,0,0.0,0.0
C00076,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00076,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00076,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00076,2025-08-01,1,112.6,112.6,112.6,0,1.0,112.6
C00076,2025-09-01,0,0.0,0.0,,0,-1.0,-112.6
C00076,2025-10-01,1,29.19,-29.19,29.19,0,1.0,-29.19
C00076,2025-11-01,0,0.0,0.0,,0,-1.0,29.19
C00076,2025-12-01,3,310.25,310.25,103.41666666666667,0,3.0,310.25
C00077,2025-02-01,1,48.76,48.76,48.76,0,,
C00077,2025-03-01,0,0.0,0.0,,0,-1.0,-48.76
C00077,2025-04-01,2,545.82,545.82,272.91,0,2.0,545.82
C00077,2025-05-01,1,55.94,55.94,55.94,0,-1.0,-489.88000000000005
C00077,2025-06-01,0,0.0,0.0,,0,-1.0,-55.94
C00077,2025-07-01,2,197.82999999999998,197.82999999999998,98.91499999999999,0,2.0,197.82999999999998
C00077,2025-08-01,1,32.71,32.71,32.71,0,-1.0,-165.11999999999998
C00077,2025-09-01,1,8.8,8.8,8.8,0,0.0,-23.91
C00077,2025-10-01,0,0.0,0.0,,0,-1.0,-8.8
C00077,2025-11-01,4,267.32000000000005,267.32000000000005,66.83000000000001,0,4.0,267.32000000000005
C00077,2025-12-01,2,177.38000000000002,177.38000000000002,88.69000000000001,0,-2.0,-89.94000000000003
C00078,2025-01-01,1,22.28,22.28,22.28,0,,
C00078,2025-02-01,1,32.62,32.62,32.62,0,0.0,10.339999999999996
C00078,2025-03-01,1,14.94,14.94,14.94,0,0.0,-17.68
C00078,2025-04-01,1,52.8,52.8,52.8,0,0.0,37.86
C00078,2025-05-01,0,0.0,0.0,,0,-1.0,-52.8
C00078,2025-06-01,1,313.42,313.42,313.42,1,1.0,313.42
C00078,2025-07-01,0,0.0,0.0,,0,-1.0,-313.42
